"old_lexeme_id","canonical_lexeme_id"
"de.phrase.benutzen-verwenden","de.lex.benutzen-verwenden"
"de.phrase.benutzt-werden","de.lex.benutzt-werden"
"de.phrase.berufung-einlegen","de.lex.berufung-einlegen"
"de.phrase.besonders-insbesondere","de.lex.besonders-insbesondere"
"de.phrase.besser-als-erwartet","de.lex.besser-als-erwartet"
"de.phrase.besser-spaet-als-nie","de.lex.besser-spaet-als-nie"
"de.phrase.besser-werden-sich-erholen","de.lex.besser-werden-sich-erholen"
"de.phrase.beste-gruesse","de.lex.beste-gruesse"
"de.phrase.bevor-ich-antworte","de.lex.bevor-ich-antworte"
"de.phrase.bevor-ich-rausgehe-schaue-ich-das-wetter-an","de.lex.bevor-ich-rausgehe-schaue-ich-das-wetter-an"
"de.phrase.biegen-sie-links-ab","de.lex.biegen-sie-links-ab"
"de.phrase.biegen-sie-rechts-ab","de.lex.biegen-sie-rechts-ab"
"de.phrase.bieten-sie-einen-studentenrabatt-an","de.lex.bieten-sie-einen-studentenrabatt-an"
"de.phrase.bis-bald","de.lex.bis-bald"
"de.phrase.bis-freitag","de.lex.bis-freitag"
"de.phrase.bis-in-die-nacht-arbeiten","de.lex.bis-in-die-nacht-arbeiten"
"de.phrase.bis-jetzt","de.lex.bis-jetzt"
"de.phrase.bis-spaeter","de.lex.bis-spaeter"
"de.phrase.bis-ueber-beide-ohren-verliebt-sein","de.lex.bis-ueber-beide-ohren-verliebt-sein"
"de.phrase.bis-zum-naechsten-mal","de.lex.bis-zum-naechsten-mal"
"de.phrase.bist-du-fertig","de.lex.bist-du-fertig"
"de.phrase.bitte-fuellen-sie-das-formular-aus","de.lex.bitte-fuellen-sie-das-formular-aus"
"de.phrase.bitte-sehr-gern-geschehen","de.lex.bitte-sehr-gern-geschehen"
"de.phrase.bitte-setzen-sie-sich","de.lex.bitte-setzen-sie-sich"
"de.phrase.bitte-sprechen-sie-langsam","de.lex.bitte-sprechen-sie-langsam"
"de.phrase.bitte-unterschreiben-sie-hier","de.lex.bitte-unterschreiben-sie-hier"
"de.phrase.bitte-warten-sie","de.lex.bitte-warten-sie"
"de.phrase.bitten-um","de.lex.bitten-um"
"de.phrase.blasse-haut","de.lex.blasse-haut"
"de.phrase.blaue-augen","de.lex.blaue-augen"
"de.phrase.bleiben-geblieben","de.lex.bleiben-geblieben"
"de.phrase.blonde-haare","de.lex.blonde-haare"
"de.phrase.braune-augen","de.lex.braune-augen"
"de.phrase.braune-haare","de.lex.braune-haare"
"de.phrase.brechen-gebrochen","de.lex.brechen-gebrochen"
"de.phrase.bring-es","de.lex.bring-es"
"de.phrase.bringen-gebracht","de.lex.bringen-gebracht"
"de.phrase.daher-deshalb","de.lex.daher-deshalb"
"de.phrase.damit-es-klar-ist","de.lex.damit-es-klar-ist"
"de.phrase.darf-ich-dich-etwas-fragen","de.lex.darf-ich-dich-etwas-fragen"
"de.phrase.darf-ich-hier-fotografieren","de.lex.darf-ich-hier-fotografieren"
"de.phrase.darum-geht-es","de.lex.darum-geht-es"
"de.phrase.darum-geht-es-nicht","de.lex.darum-geht-es-nicht"
"de.phrase.das-aendert-alles","de.lex.das-aendert-alles"
"de.phrase.das-auto-wird-repariert","de.lex.das-auto-wird-repariert"
"de.phrase.das-braucht-eine-robuste-loesung","de.lex.das-braucht-eine-robuste-loesung"
"de.phrase.das-buch-das-ich-gelesen-habe","de.lex.das-buch-das-ich-gelesen-habe"
"de.phrase.das-deutet-darauf-hin-dass","de.lex.das-deutet-darauf-hin-dass"
"de.phrase.das-ergibt-keinen-sinn","de.lex.das-ergibt-keinen-sinn"
"de.phrase.das-ergibt-sinn","de.lex.das-ergibt-sinn"
"de.phrase.das-essen-ist-fertig","de.lex.das-essen-ist-fertig"
"de.phrase.das-formular-muss-ausgefuellt-werden","de.lex.das-formular-muss-ausgefuellt-werden"
"de.phrase.das-funktioniert-fuer-mich-so-nicht","de.lex.das-funktioniert-fuer-mich-so-nicht"
"de.phrase.das-gefaellt-mir","de.lex.das-gefaellt-mir"
"de.phrase.das-gesetz-brechen","de.lex.das-gesetz-brechen"
"de.phrase.das-habe-ich-nicht-bestellt","de.lex.das-habe-ich-nicht-bestellt"
"de.phrase.das-habe-ich-nicht-so-gemeint","de.lex.das-habe-ich-nicht-so-gemeint"
"de.phrase.das-handtuch-werfen","de.lex.das-handtuch-werfen"
"de.phrase.das-hat-mich-verletzt","de.lex.das-hat-mich-verletzt"
"de.phrase.das-ist-das-problem","de.lex.das-ist-das-problem"
"de.phrase.das-ist-der-beste-film-den-ich-gesehen-habe","de.lex.das-ist-der-beste-film-den-ich-gesehen-habe"
"de.phrase.das-ist-eine-berechtigte-sorge","de.lex.das-ist-eine-berechtigte-sorge"
"de.phrase.das-ist-eine-gute-idee","de.lex.das-ist-eine-gute-idee"
"de.phrase.das-ist-in-ordnung","de.lex.das-ist-in-ordnung"
"de.phrase.das-ist-mir-gerade-zu-viel","de.lex.das-ist-mir-gerade-zu-viel"
"de.phrase.das-ist-nicht-die-eigentliche-ursache","de.lex.das-ist-nicht-die-eigentliche-ursache"
"de.phrase.das-ist-nicht-verhandelbar","de.lex.das-ist-nicht-verhandelbar"
"de.phrase.das-ist-offensichtlich","de.lex.das-ist-offensichtlich"
"de.phrase.das-ist-schwer-zu-sagen","de.lex.das-ist-schwer-zu-sagen"
"de.phrase.das-ist-toll","de.lex.das-ist-toll"
"de.phrase.das-ist-unglaublich","de.lex.das-ist-unglaublich"
"de.phrase.das-ist-wahrscheinlich-die-sauberere-loesung","de.lex.das-ist-wahrscheinlich-die-sauberere-loesung"
"de.phrase.das-kam-falsch-rueber.that-came-across-wrong","de.lex.das-kam-falsch-rueber.that-came-across-wrong"
"de.phrase.das-kam-falsch-rueber.this-came-across-wrong","de.lex.das-kam-falsch-rueber.this-came-across-wrong"
"de.phrase.das-klingt-gut","de.lex.das-klingt-gut"
"de.phrase.das-klingt-schwierig","de.lex.das-klingt-schwierig"
"de.phrase.das-kommt-darauf-an.that-depends","de.lex.das-kommt-darauf-an.that-depends"
"de.phrase.das-kommt-darauf-an.that-depends-2","de.lex.das-kommt-darauf-an.that-depends-2"
"de.phrase.das-kommt-darauf-an.that-depends-phrase","de.lex.das-kommt-darauf-an.that-depends"
"de.phrase.das-macht-sinn","de.lex.das-macht-sinn"
"de.phrase.das-meeting-beginnt-um-halb-drei","de.lex.das-meeting-beginnt-um-halb-drei"
"de.phrase.das-oktoberfest","de.lex.das-oktoberfest"
"de.phrase.das-produkt-ist-defekt","de.lex.das-produkt-ist-defekt"
"de.phrase.das-projekt-liegt-im-zeitplan","de.lex.das-projekt-liegt-im-zeitplan"
"de.phrase.das-sollte-die-bestehende-version-nicht-kaputtmachen","de.lex.das-sollte-die-bestehende-version-nicht-kaputtmachen"
"de.phrase.das-ueberfordert-mich","de.lex.das-ueberfordert-mich"
"de.phrase.das-verb-steht-immer-an-zweiter-stelle","de.lex.das-verb-steht-immer-an-zweiter-stelle"
"de.phrase.das-waere-toll","de.lex.das-waere-toll"
"de.phrase.das-war-vor-langer-zeit","de.lex.das-war-vor-langer-zeit"
"de.phrase.das-weiss-ich-leider-nicht","de.lex.das-weiss-ich-leider-nicht"
"de.phrase.das-wichtigste-ist","de.lex.das-wichtigste-ist"
"de.phrase.das-wird-schon","de.lex.das-wird-schon"
"de.phrase.das-wuerde-ich-lieber-nicht-machen","de.lex.das-wuerde-ich-lieber-nicht-machen"
"de.phrase.das-zeigt-dass","de.lex.das-zeigt-dass"
"de.phrase.dass-ich-es-nicht-verstehe","de.lex.dass-ich-es-nicht-verstehe"
"de.phrase.dass-wir-sprechen-sollten","de.lex.dass-wir-sprechen-sollten"
"de.phrase.dativ-dem-m-n-der-f-den-n-pl","de.lex.dativ-dem-m-n-der-f-den-n-pl"
"de.phrase.dativ-plural-immer-n-den-maennern-den-kindern","de.lex.dativ-plural-immer-n-den-maennern-den-kindern"
"de.phrase.dativ-vor-akkusativ-bei-nomen","de.lex.dativ-vor-akkusativ-bei-nomen"
"de.phrase.den-ball-ins-rollen-bringen","de.lex.den-ball-ins-rollen-bringen"
"de.phrase.den-bund-fuers-leben-schliessen","de.lex.den-bund-fuers-leben-schliessen"
"de.phrase.den-bus-verpassen","de.lex.den-bus-verpassen"
"de.phrase.den-nagel-auf-den-kopf-treffen","de.lex.den-nagel-auf-den-kopf-treffen"
"de.phrase.den-stier-bei-den-hoernern-packen","de.lex.den-stier-bei-den-hoernern-packen"
"de.phrase.den-zug-erwischen","de.lex.den-zug-erwischen"
"de.phrase.denken-gedacht","de.lex.denken-gedacht"
"de.phrase.der-ball-liegt-bei-ihnen","de.lex.der-ball-liegt-bei-ihnen"
"de.phrase.der-bericht-soll-geschrieben-werden","de.lex.der-bericht-soll-geschrieben-werden"
"de.phrase.der-brief-wird-geschrieben","de.lex.der-brief-wird-geschrieben"
"de.phrase.der-brief-wurde-geschrieben","de.lex.der-brief-wurde-geschrieben"
"de.phrase.der-brief-wurde-von-ihr-geschrieben","de.lex.der-brief-wurde-von-ihr-geschrieben"
"de.phrase.der-dieb-wurde-gefangen","de.lex.der-dieb-wurde-gefangen"
"de.phrase.der-mann-der-dort-steht","de.lex.der-mann-der-dort-steht"
"de.phrase.der-service-war-ausgezeichnet","de.lex.der-service-war-ausgezeichnet"
"de.phrase.deshalb-daher","de.lex.deshalb-daher"
"de.phrase.deutschsprachige-laender-d-a-ch","de.lex.deutschsprachige-laender-d-a-ch"
"de.phrase.dich-selbst","de.lex.dich-selbst"
"de.phrase.die-arbeit-ist-erledigt","de.lex.die-arbeit-ist-erledigt"
"de.phrase.die-daumen-druecken","de.lex.die-daumen-druecken"
"de.phrase.die-fassung-verlieren","de.lex.die-fassung-verlieren"
"de.phrase.die-geduld-verlieren","de.lex.die-geduld-verlieren"
"de.phrase.die-katze-aus-dem-sack-lassen","de.lex.die-katze-aus-dem-sack-lassen"
"de.phrase.die-maschine-kann-repariert-werden","de.lex.die-maschine-kann-repariert-werden"
"de.phrase.die-nase-voll-haben-von","de.lex.die-nase-voll-haben-von"
"de.phrase.die-notrufnummer-in-deutschland-ist-112","de.lex.die-notrufnummer-in-deutschland-ist-112"
"de.phrase.die-rechnung-bitte","de.lex.die-rechnung-bitte"
"de.phrase.die-rechnung-ist-bezahlt-worden","de.lex.die-rechnung-ist-bezahlt-worden"
"de.phrase.die-schweiz","de.lex.die-schweiz"
"de.phrase.die-stadt-in-der-ich-geboren-wurde","de.lex.die-stadt-in-der-ich-geboren-wurde"
"de.phrase.die-tatsache-bleibt-dass","de.lex.die-tatsache-bleibt-dass"
"de.phrase.die-tuer-ist-geschlossen","de.lex.die-tuer-ist-geschlossen"
"de.phrase.doppelt-so-alt","de.lex.doppelt-so-alt"
"de.phrase.du-bist","de.lex.du-bist"
"de.phrase.du-bist-mir-wichtig","de.lex.du-bist-mir-wichtig"
"de.phrase.du-darfst","de.lex.du-darfst"
"de.phrase.du-faehrst","de.lex.du-faehrst"
"de.phrase.du-faellst","de.lex.du-faellst"
"de.phrase.du-fehlst-mir","de.lex.du-fehlst-mir"
"de.phrase.du-gibst","de.lex.du-gibst"
"de.phrase.du-haeltst","de.lex.du-haeltst"
"de.phrase.du-haettest","de.lex.du-haettest"
"de.phrase.du-hast","de.lex.du-hast"
"de.phrase.du-hast-das-toll-gemacht","de.lex.du-hast-das-toll-gemacht"
"de.phrase.du-hattest","de.lex.du-hattest"
"de.phrase.du-hilfst","de.lex.du-hilfst"
"de.phrase.du-isst","de.lex.du-isst"
"de.phrase.du-kannst","de.lex.du-kannst"
"de.phrase.du-koenntest","de.lex.du-koenntest"
"de.phrase.du-laeufst","de.lex.du-laeufst"
"de.phrase.du-liest","de.lex.du-liest"
"de.phrase.du-magst","de.lex.du-magst"
"de.phrase.du-moechtest","de.lex.du-moechtest"
"de.phrase.du-musst","de.lex.du-musst"
"de.phrase.du-nimmst","de.lex.du-nimmst"
"de.phrase.du-schaffst-das","de.lex.du-schaffst-das"
"de.phrase.du-schlaefst","de.lex.du-schlaefst"
"de.phrase.du-siehst","de.lex.du-siehst"
"de.phrase.du-sollst","de.lex.du-sollst"
"de.phrase.du-sprichst","de.lex.du-sprichst"
"de.phrase.du-traegst","de.lex.du-traegst"
"de.phrase.du-triffst","de.lex.du-triffst"
"de.phrase.du-waerst","de.lex.du-waerst"
"de.phrase.du-waeschst","de.lex.du-waeschst"
"de.phrase.du-warst","de.lex.du-warst"
"de.phrase.du-weisst","de.lex.du-weisst"
"de.phrase.du-willst","de.lex.du-willst"
"de.phrase.du-wirfst","de.lex.du-wirfst"
"de.phrase.du-wirst","de.lex.du-wirst"
"de.phrase.ehrenamtlich-taetig-sein","de.lex.ehrenamtlich-taetig-sein"
"de.phrase.ehrgeizig-ambitioniert","de.lex.ehrgeizig-ambitioniert"
"de.phrase.ehrlich-gesagt","de.lex.ehrlich-gesagt"
"de.phrase.ehrlich-gesagt-2","de.lex.ehrlich-gesagt"
"de.phrase.eigentlich","de.lex.eigentlich"
"de.phrase.ein-drittel","de.lex.ein-drittel"
"de.phrase.ein-foto-machen","de.lex.ein-foto-machen"
"de.phrase.ein-geheimnis-bewahren","de.lex.ein-geheimnis-bewahren"
"de.phrase.ein-geschenk-geben","de.lex.ein-geschenk-geben"
"de.phrase.ein-meeting-abhalten","de.lex.ein-meeting-abhalten"
"de.phrase.ein-versprechen-brechen","de.lex.ein-versprechen-brechen"
"de.phrase.ein-versprechen-halten","de.lex.ein-versprechen-halten"
"de.phrase.ein-viertel","de.lex.ein-viertel"
"de.phrase.ein-wolf-im-schafspelz-sein","de.lex.ein-wolf-im-schafspelz-sein"
"de.phrase.eine-antwort-geben","de.lex.eine-antwort-geben"
"de.phrase.eine-entscheidung-treffen","de.lex.eine-entscheidung-treffen"
"de.phrase.eine-fahrkarte-nach-berlin-bitte","de.lex.eine-fahrkarte-nach-berlin-bitte"
"de.phrase.eine-frage-stellen","de.lex.eine-frage-stellen"
"de.phrase.eine-million","de.lex.eine-million"
"de.phrase.eine-nacht-darueber-schlafen","de.lex.eine-nacht-darueber-schlafen"
"de.phrase.eine-pause-machen","de.lex.eine-pause-machen"
"de.phrase.eine-pruefung-bestehen","de.lex.eine-pruefung-bestehen"
"de.phrase.eine-pruefung-nicht-bestehen","de.lex.eine-pruefung-nicht-bestehen"
"de.phrase.eine-rede-halten","de.lex.eine-rede-halten"
"de.phrase.eine-schoene-stange-geld-kosten","de.lex.eine-schoene-stange-geld-kosten"
"de.phrase.einen-abschluss-machen","de.lex.einen-abschluss-machen"
"de.phrase.einen-anruf-machen","de.lex.einen-anruf-machen"
"de.phrase.einen-fehler-machen","de.lex.einen-fehler-machen"
"de.phrase.einen-moment","de.lex.einen-moment"
"de.phrase.einen-moment-bitte","de.lex.einen-moment-bitte"
"de.phrase.einen-termin-vereinbaren","de.lex.einen-termin-vereinbaren"
"de.phrase.einen-tisch-fuer-zwei-bitte","de.lex.einen-tisch-fuer-zwei-bitte"
"de.phrase.einen-tisch-fuer-zwei-personen-bitte","de.lex.einen-tisch-fuer-zwei-personen-bitte"
"de.phrase.einfach-leicht","de.lex.einfach-leicht"
"de.phrase.einfache-fahrkarte","de.lex.einfache-fahrkarte"
"de.phrase.einkaufen-gehen","de.lex.einkaufen-gehen"
"de.phrase.einschalten-anmachen","de.lex.einschalten-anmachen"
"de.phrase.einsetzen-deployen","de.lex.einsetzen-deployen"
"de.phrase.empfehlen-empfohlen","de.lex.empfehlen-empfohlen"
"de.phrase.enthaelt-das-gluten","de.lex.enthaelt-das-gluten"
"de.phrase.entschuldigung-wo-ist-der-bahnhof","de.lex.entschuldigung-wo-ist-der-bahnhof"
"de.phrase.enttaeuscht-sein-von","de.lex.enttaeuscht-sein-von"
"de.phrase.entweder-oder","de.lex.entweder-oder"
"de.phrase.er-arbeitet-seit-dem-morgen","de.lex.er-arbeitet-seit-dem-morgen"
"de.phrase.er-durfte","de.lex.er-durfte"
"de.phrase.er-entschuldigt-sich","de.lex.er-entschuldigt-sich"
"de.phrase.er-fuehrt-ein-gesundes-leben","de.lex.er-fuehrt-ein-gesundes-leben"
"de.phrase.er-fuellt-das-formular-aus","de.lex.er-fuellt-das-formular-aus"
"de.phrase.er-geht-weil-er-hungrig-ist","de.lex.er-geht-weil-er-hungrig-ist"
"de.phrase.er-gibt-der-frau-das-buch","de.lex.er-gibt-der-frau-das-buch"
"de.phrase.er-gibt-es-ihr","de.lex.er-gibt-es-ihr"
"de.phrase.er-haette","de.lex.er-haette"
"de.phrase.er-haette-kommen-koennen","de.lex.er-haette-kommen-koennen"
"de.phrase.er-hat-sich-konzentriert","de.lex.er-hat-sich-konzentriert"
"de.phrase.er-hat-sich-rasiert","de.lex.er-hat-sich-rasiert"
"de.phrase.er-isst-viel-gemuese","de.lex.er-isst-viel-gemuese"
"de.phrase.er-ist-30-jahre-alt","de.lex.er-ist-30-jahre-alt"
"de.phrase.er-ist-gross-und-schlank","de.lex.er-ist-gross-und-schlank"
"de.phrase.er-koennte","de.lex.er-koennte"
"de.phrase.er-kommt-nicht","de.lex.er-kommt-nicht"
"de.phrase.er-konnte","de.lex.er-konnte"
"de.phrase.er-macht-das-licht-aus","de.lex.er-macht-das-licht-aus"
"de.phrase.er-muesste","de.lex.er-muesste"
"de.phrase.er-musste","de.lex.er-musste"
"de.phrase.er-schlaegt-das-wort-nach","de.lex.er-schlaegt-das-wort-nach"
"de.phrase.er-setzt-sich","de.lex.er-setzt-sich"
"de.phrase.er-sie-es-darf","de.lex.er-sie-es-darf"
"de.phrase.er-sie-es-faehrt","de.lex.er-sie-es-faehrt"
"de.phrase.er-sie-es-faellt","de.lex.er-sie-es-faellt"
"de.phrase.er-sie-es-gibt","de.lex.er-sie-es-gibt"
"de.phrase.er-sie-es-haelt","de.lex.er-sie-es-haelt"
"de.phrase.er-sie-es-hat","de.lex.er-sie-es-hat"
"de.phrase.er-sie-es-hatte","de.lex.er-sie-es-hatte"
"de.phrase.er-sie-es-hilft","de.lex.er-sie-es-hilft"
"de.phrase.er-sie-es-isst","de.lex.er-sie-es-isst"
"de.phrase.er-sie-es-ist","de.lex.er-sie-es-ist"
"de.phrase.er-sie-es-kann","de.lex.er-sie-es-kann"
"de.phrase.er-sie-es-laeuft","de.lex.er-sie-es-laeuft"
"de.phrase.er-sie-es-liest","de.lex.er-sie-es-liest"
"de.phrase.er-sie-es-mag","de.lex.er-sie-es-mag"
"de.phrase.er-sie-es-moechte","de.lex.er-sie-es-moechte"
"de.phrase.er-sie-es-muss","de.lex.er-sie-es-muss"
"de.phrase.er-sie-es-nimmt","de.lex.er-sie-es-nimmt"
"de.phrase.er-sie-es-schlaeft","de.lex.er-sie-es-schlaeft"
"de.phrase.er-sie-es-sieht","de.lex.er-sie-es-sieht"
"de.phrase.er-sie-es-soll","de.lex.er-sie-es-soll"
"de.phrase.er-sie-es-spricht","de.lex.er-sie-es-spricht"
"de.phrase.er-sie-es-traegt","de.lex.er-sie-es-traegt"
"de.phrase.er-sie-es-trifft","de.lex.er-sie-es-trifft"
"de.phrase.er-sie-es-waescht","de.lex.er-sie-es-waescht"
"de.phrase.er-sie-es-war","de.lex.er-sie-es-war"
"de.phrase.er-sie-es-weiss","de.lex.er-sie-es-weiss"
"de.phrase.er-sie-es-will","de.lex.er-sie-es-will"
"de.phrase.er-sie-es-wird","de.lex.er-sie-es-wird"
"de.phrase.er-sie-es-wirft","de.lex.er-sie-es-wirft"
"de.phrase.er-sie-es-wurde","de.lex.er-sie-es-wurde"
"de.phrase.er-sie-waere","de.lex.er-sie-waere"
"de.phrase.er-sieht-seinem-vater-aehnlich","de.lex.er-sieht-seinem-vater-aehnlich"
"de.phrase.er-sollte.he-should","de.lex.er-sollte.he-should"
"de.phrase.er-sollte.he-was-supposed-to","de.lex.er-sollte.he-was-supposed-to"
"de.phrase.er-steht-frueh-auf","de.lex.er-steht-frueh-auf"
"de.phrase.er-wollte","de.lex.er-wollte"
"de.phrase.erdapfel-statt-kartoffel","de.lex.erdapfel-statt-kartoffel"
"de.phrase.erhalten-erhalten","de.lex.erhalten-erhalten"
"de.phrase.erhoehen-steigern","de.lex.erhoehen-steigern"
"de.phrase.erlauben-sie-mir-zu-klaeren","de.lex.erlauben-sie-mir-zu-klaeren"
"de.phrase.erneuerbare-energie","de.lex.erneuerbare-energie"
"de.phrase.erste-hilfe","de.lex.erste-hilfe"
"de.phrase.erste-klasse","de.lex.erste-klasse"
"de.phrase.erstellen-schaffen","de.lex.erstellen-schaffen"
"de.phrase.erzaehl-mir","de.lex.erzaehl-mir"
"de.phrase.es-dauert-nicht-lange","de.lex.es-dauert-nicht-lange"
"de.phrase.es-gefaellt-mir","de.lex.es-gefaellt-mir"
"de.phrase.es-gefaellt-mir-nicht","de.lex.es-gefaellt-mir-nicht"
"de.phrase.es-geht-nicht-ums-gewinnen","de.lex.es-geht-nicht-ums-gewinnen"
"de.phrase.es-geht-so","de.lex.es-geht-so"
"de.phrase.es-haengt-davon-ab","de.lex.es-haengt-davon-ab"
"de.phrase.es-haengt-von-ab","de.lex.es-haengt-von-ab"
"de.phrase.es-ist-3-uhr","de.lex.es-ist-3-uhr"
"de.phrase.es-ist-egal","de.lex.es-ist-egal"
"de.phrase.es-ist-ein-notfall","de.lex.es-ist-ein-notfall"
"de.phrase.es-ist-erwaehnenswert-dass","de.lex.es-ist-erwaehnenswert-dass"
"de.phrase.es-ist-etwas-zu-eng","de.lex.es-ist-etwas-zu-eng"
"de.phrase.es-ist-halb-vier","de.lex.es-ist-halb-vier"
"de.phrase.es-ist-kalt","de.lex.es-ist-kalt"
"de.phrase.es-ist-mittag","de.lex.es-ist-mittag"
"de.phrase.es-ist-mitternacht","de.lex.es-ist-mitternacht"
"de.phrase.es-ist-sonnig","de.lex.es-ist-sonnig"
"de.phrase.es-ist-ungefaehr-10-minuten-zu-fuss","de.lex.es-ist-ungefaehr-10-minuten-zu-fuss"
"de.phrase.es-ist-viertel-nach-drei","de.lex.es-ist-viertel-nach-drei"
"de.phrase.es-ist-viertel-vor-vier","de.lex.es-ist-viertel-vor-vier"
"de.phrase.es-passt-perfekt","de.lex.es-passt-perfekt"
"de.phrase.es-regnet","de.lex.es-regnet"
"de.phrase.es-scheint-als-ob","de.lex.es-scheint-als-ob"
"de.phrase.es-scheint-dass","de.lex.es-scheint-dass"
"de.phrase.es-schneit","de.lex.es-schneit"
"de.phrase.es-tut-hier-weh","de.lex.es-tut-hier-weh"
"de.phrase.es-tut-mir-leid.i-am-sorry","de.lex.es-tut-mir-leid.i-am-sorry"
"de.phrase.es-tut-mir-leid.i-m-sorry","de.lex.es-tut-mir-leid.i-m-sorry"
"de.phrase.es-waere-besser","de.lex.es-waere-besser"
"de.phrase.es-war-anstrengend","de.lex.es-war-anstrengend"
"de.phrase.es-war-einmal","de.lex.es-war-einmal"
"de.phrase.es-war-koestlich","de.lex.es-war-koestlich"
"de.phrase.es-war-mir-ein-vergnuegen","de.lex.es-war-mir-ein-vergnuegen"
"de.phrase.essen-gegessen","de.lex.essen-gegessen"
"de.phrase.essen-wir-lass-uns-essen","de.lex.essen-wir-lass-uns-essen"
"de.phrase.etwas-besser","de.lex.etwas-besser"
"de.phrase.euch-selbst","de.lex.euch-selbst"
"de.phrase.fahren-fahrer-fahrt-fahrzeug","de.lex.fahren-fahrer-fahrt-fahrzeug"
"de.phrase.fahren-gefahren","de.lex.fahren-gefahren"
"de.phrase.fallen-gefallen","de.lex.fallen-gefallen"
"de.phrase.falsch-liegen-sich-irren","de.lex.falsch-liegen-sich-irren"
"de.phrase.fangen-wir-an","de.lex.fangen-wir-an"
"de.phrase.feierabend-machen","de.lex.feierabend-machen"
"de.phrase.finden-gefunden","de.lex.finden-gefunden"
"de.phrase.fleissig-arbeitsam","de.lex.fleissig-arbeitsam"
"de.phrase.fliegen-geflogen","de.lex.fliegen-geflogen"
"de.phrase.fortschritte-machen","de.lex.fortschritte-machen"
"de.phrase.freund-freundschaft-freundlich","de.lex.freund-freundschaft-freundlich"
"de.phrase.freundliche-gruesse","de.lex.freundliche-gruesse"
"de.phrase.freut-mich","de.lex.freut-mich"
"de.phrase.frohe-weihnachten","de.lex.frohe-weihnachten"
"de.phrase.frohes-neues-jahr","de.lex.frohes-neues-jahr"
"de.phrase.frueher-oder-spaeter","de.lex.frueher-oder-spaeter"
"de.phrase.fuer-den-moment-ist-es-okay","de.lex.fuer-den-moment-ist-es-okay"
"de.phrase.fussball-spielen","de.lex.fussball-spielen"
"de.phrase.ganz-ehrlich","de.lex.ganz-ehrlich"
"de.phrase.ganz-ohr-sein","de.lex.ganz-ohr-sein"
"de.phrase.gar-nicht","de.lex.gar-nicht"
"de.phrase.gar-nichts","de.lex.gar-nichts"
"de.phrase.gebaut-werden","de.lex.gebaut-werden"
"de.phrase.geben-gegeben","de.lex.geben-gegeben"
"de.phrase.geboren-werden","de.lex.geboren-werden"
"de.phrase.gebraeunte-haut","de.lex.gebraeunte-haut"
"de.phrase.gebraucht-second-hand","de.lex.gebraucht-second-hand"
"de.phrase.gefunden-werden","de.lex.gefunden-werden"
"de.phrase.gegenueber-dem-bahnhof","de.lex.gegenueber-dem-bahnhof"
"de.phrase.gehen-gegangen","de.lex.gehen-gegangen"
"de.phrase.gehen-sie-geradeaus","de.lex.gehen-sie-geradeaus"
